
----------------------------------------------- [START 2024-09-03 07:05:46] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
   4.0  |  0.223  91.379   8.604  97.787  |   0.066  97.281  |  92.931   7.094  97.885  |  0 hr 09 min   0
   5.0  |  0.248  93.621   6.396  98.609  |   0.057  97.712  |  93.621   6.396  98.609  |  0 hr 11 min   0
   6.0  |  0.473  85.172  14.886  95.036  |   0.051  97.979  |  93.621   6.396  98.609  |  0 hr 13 min   0
   7.0  |  0.303  87.069  12.906  96.055  |   0.046  98.192  |  93.621   6.396  98.609  |  0 hr 15 min   0
   8.0  |  0.328  93.621   6.396  98.003  |   0.042  98.346  |  93.621   6.396  98.003  |  0 hr 18 min   0
   9.0  |  0.338  87.931  12.094  96.028  |   0.039  98.492  |  93.621   6.396  98.003  |  0 hr 20 min   0
  10.0  |  0.279  91.207   8.718  96.170  |   0.036  98.602  |  93.621   6.396  98.003  |  0 hr 22 min   0
  11.0  |  0.247  93.621   6.396  98.664  |   0.034  98.681  |  93.621   6.396  98.664  |  0 hr 24 min   0
  12.0  |  0.457  92.414   7.679  98.476  |   0.032  98.763  |  93.621   6.396  98.664  |  0 hr 27 min   0
  13.0  |  0.264  93.621   6.396  98.856  |   0.031  98.817  |  93.621   6.396  98.856  |  0 hr 29 min   0
  14.0  |  0.124  92.069   7.906  98.484  |   0.030  98.877  |  93.621   6.396  98.856  |  0 hr 31 min   0
  15.0  |  0.240  90.690   9.302  98.006  |   0.028  98.926  |  93.621   6.396  98.856  |  0 hr 33 min   0
  16.0  |  0.317  92.414   7.679  98.524  |   0.027  98.977  |  93.621   6.396  98.856  |  0 hr 36 min   0
  17.0  |  0.605  87.931  12.094  94.583  |   0.026  99.016  |  93.621   6.396  98.856  |  0 hr 38 min   0
  18.0  |  0.350  92.069   7.906  97.969  |   0.025  99.054  |  93.621   6.396  98.856  |  0 hr 40 min   0
  19.0  |  0.337  90.690   9.302  97.401  |   0.024  99.087  |  93.621   6.396  98.856  |  0 hr 42 min   0
  20.0  |  0.468  90.172   9.886  96.708  |   0.023  99.122  |  93.621   6.396  98.856  |  0 hr 45 min   0
  21.0  |  0.255  90.690   9.302  97.310  |   0.023  99.139  |  93.621   6.396  98.856  |  0 hr 47 min   0
  22.0  |  0.681  94.310   5.698  98.802  |   0.023  99.158  |  94.310   5.698  98.802  |  0 hr 49 min   0
  23.0  |  0.074  96.379   3.604  99.563  |   0.022  99.181  |  96.379   3.604  99.563  |  0 hr 51 min   0
  24.0  |  0.205  93.793   6.282  98.893  |   0.021  99.206  |  96.379   3.604  99.563  |  0 hr 54 min   0
  25.0  |  0.145  95.690   4.302  99.399  |   0.021  99.228  |  96.379   3.604  99.563  |  0 hr 56 min   0
  26.0  |  0.178  95.000   5.000  98.812  |   0.020  99.250  |  96.379   3.604  99.563  |  0 hr 58 min   0
  27.0  |  0.191  95.517   4.416  99.058  |   0.020  99.268  |  96.379   3.604  99.563  |  1 hr 01 min   0
  28.0  |  0.136  94.310   5.698  99.193  |   0.019  99.287  |  96.379   3.604  99.563  |  1 hr 03 min   0
  29.0  |  0.255  91.379   8.604  97.273  |   0.019  99.303  |  96.379   3.604  99.563  |  1 hr 05 min   0
  30.0  |  0.246  90.690   9.302  97.554  |   0.019  99.319  |  96.379   3.604  99.563  |  1 hr 07 min   0
